zpid,home_type,posted,daysOnMarket,home_URL,home_status,home_price,home_address,home_zipcode,num_beds,num_baths,home_area,land_area,sold_price,sold_date,daysOnZillow_soldPage,area,Avg_Sqrt_listing,Avg_Sqrt_sold,difference_Avg_Sqrt,total_Pct_Change_price
31203152,SINGLE_FAMILY,2025-06-06 00:00:00,25,https://www.zillow.com/homedetails/128-Hunnewell-Ave-Elmont-NY-11003/31203152_zpid/,FOR_SALE,759000,"128 Hunnewell Avenue, Elmont, NY 11003",11003,4.0,3.0,1200.0,6300.0,,,,Elmont,632.0,,,
31204531,SINGLE_FAMILY,2025-01-29 00:00:00,153,https://www.zillow.com/homedetails/140-Hoffman-St-Franklin-Square-NY-11010/31204531_zpid/,FOR_SALE,849000,"140 Hoffman Street, Franklin Square, NY 11010",11010,2.0,2.0,6000.0,6000.0,,,,Franklin Square,142.0,,,
31205486,SINGLE_FAMILY,2025-05-03 00:00:00,59,https://www.zillow.com/homedetails/850-1st-Ave-Franklin-Square-NY-11010/31205486_zpid/,FOR_SALE,999000,"850 First Avenue, Franklin Square, NY 11010",11010,5.0,2.0,1978.0,5480.0,,,,Franklin Square,505.0,,,
31203280,SINGLE_FAMILY,2025-03-18 00:00:00,105,https://www.zillow.com/homedetails/14-Clement-Ave-Elmont-NY-11003/31203280_zpid/,FOR_SALE,754999,"14 Clement Avenue, Elmont, NY 11003",11003,4.0,2.0,1188.0,4000.0,,,,Elmont,636.0,,,
31186604,SINGLE_FAMILY,2025-05-23 00:00:00,39,https://www.zillow.com/homedetails/1113-5th-Ave-New-Hyde-Park-NY-11040/31186604_zpid/,FOR_SALE,900000,"1113 5th Avenue, New Hyde Park, NY 11040",11040,4.0,3.0,2349.0,3981.0,,,,New Hyde Park,383.0,,,
31094368,SINGLE_FAMILY,2025-02-28 00:00:00,123,https://www.zillow.com/homedetails/525-Lakeville-Rd-New-Hyde-Park-NY-11040/31094368_zpid/,FOR_SALE,929000,"525 Lakeville Road, New Hyde Park, NY 11040",11040,6.0,3.0,1589.0,6000.0,,,,New Hyde Park,585.0,,,
31093874,SINGLE_FAMILY,2025-05-28 00:00:00,34,https://www.zillow.com/homedetails/937-N-4th-St-New-Hyde-Park-NY-11040/31093874_zpid/,FOR_SALE,955000,"937 N 4th Street, New Hyde Park, NY 11040",11040,4.0,3.0,1212.0,5000.0,,,,New Hyde Park,788.0,,,
31095770,SINGLE_FAMILY,2025-05-18 00:00:00,44,https://www.zillow.com/homedetails/2041-New-Hyde-Park-Rd-New-Hyde-Park-NY-11040/31095770_zpid/,FOR_SALE,999000,"2041 New Hyde Park Road, New Hyde Park, NY 11040",11040,3.0,3.0,,6000.0,,,,New Hyde Park,,,,
31096271,SINGLE_FAMILY,2025-05-30 00:00:00,32,https://www.zillow.com/homedetails/1626-Park-Ave-New-Hyde-Park-NY-11040/31096271_zpid/,FOR_SALE,899000,"1626 Park Avenue, New Hyde Park, NY 11040",11040,4.0,2.0,2047.0,6000.0,,,,New Hyde Park,439.0,,,
31186127,MULTI_FAMILY,2025-04-17 00:00:00,75,https://www.zillow.com/homedetails/2196-Jericho-Tpke-New-Hyde-Park-NY-11040/31186127_zpid/,FOR_SALE,788888,"2196 Jericho Turnpike, New Hyde Park, NY 11040",11040,,,,,,,,New Hyde Park,,,,
31120602,SINGLE_FAMILY,2025-05-30 00:00:00,32,https://www.zillow.com/homedetails/11-2nd-Ave-New-Hyde-Park-NY-11040/31120602_zpid/,FOR_SALE,950000,"11 2nd Avenue, New Hyde Park, NY 11040",11040,4.0,2.0,2556.0,4000.0,,,,New Hyde Park,372.0,,,
31100903,SINGLE_FAMILY,2025-06-02 00:00:00,29,https://www.zillow.com/homedetails/534-Sperry-Blvd-New-Hyde-Park-NY-11040/31100903_zpid/,FOR_SALE,0,"534 Sperry Blvd, New Hyde Park, NY 11040",11040,,1.0,1050.0,3920.4,,,,New Hyde Park,0.0,,,
31078414,SINGLE_FAMILY,2025-06-20 00:00:00,11,https://www.zillow.com/homedetails/10-Cross-St-Port-Washington-NY-11050/31078414_zpid/,FOR_SALE,899000,"10 Cross Street, Port Washington, NY 11050",11050,3.0,2.0,1259.0,7000.0,,,,Port Washington,714.0,,,
167383643,MULTI_FAMILY,2025-06-12 00:00:00,19,https://www.zillow.com/homedetails/20-Oldwood-Rd-Pt-Washington-NY-11050/167383643_zpid/,FOR_SALE,899000,"20 Oldwood Road, Port Washington, NY 11050",11050,3.0,3.0,1426.0,4125.0,,,,Port Washington,630.0,,,
31085086,SINGLE_FAMILY,2025-05-29 00:00:00,33,https://www.zillow.com/homedetails/12-Lowell-Rd-Port-Washington-NY-11050/31085086_zpid/,FOR_SALE,995000,"12 Lowell Road, Port Washington, NY 11050",11050,4.0,2.0,1654.0,7200.0,,,,Port Washington,602.0,,,
31080766,SINGLE_FAMILY,2025-04-02 00:00:00,90,https://www.zillow.com/homedetails/26-Bayside-Ave-Port-Washington-NY-11050/31080766_zpid/,FOR_SALE,999000,"26 Bayside Avenue, Port Washington, NY 11050",11050,3.0,2.0,1208.0,0.257598714416896,,,,Port Washington,827.0,,,
31079540,SINGLE_FAMILY,2025-04-14 00:00:00,78,https://www.zillow.com/homedetails/46-Sagamore-Hill-Dr-Port-Washington-NY-11050/31079540_zpid/,FOR_SALE,895000,"46 Sagamore Hill Drive, Port Washington, NY 11050",11050,5.0,2.0,1740.0,4300.0,,,,Port Washington,514.0,,,
31079035,SINGLE_FAMILY,2025-05-31 00:00:00,31,https://www.zillow.com/homedetails/14-Marwood-Rd-S-Port-Washington-NY-11050/31079035_zpid/,FOR_SALE,768000,"14 Marwood Road S, Port Washington, NY 11050",11050,3.0,2.0,1050.0,3000.0,,,,Port Washington,731.0,,,
31081868,SINGLE_FAMILY,2025-03-06 00:00:00,117,https://www.zillow.com/homedetails/28-Charles-St-Port-Washington-NY-11050/31081868_zpid/,FOR_SALE,768000,"28 Charles Street, Port Washington, NY 11050",11050,3.0,2.0,1108.0,2275.0,,,,Port Washington,693.0,,,
31078508,SINGLE_FAMILY,2025-05-30 00:00:00,32,https://www.zillow.com/homedetails/32-Henderson-Ave-Port-Washington-NY-11050/31078508_zpid/,FOR_SALE,739000,"32 Henderson Avenue, Port Washington, NY 11050",11050,2.0,1.0,1050.0,1701.0,,,,Port Washington,704.0,,,
31079647,SINGLE_FAMILY,2025-06-11 00:00:00,20,https://www.zillow.com/homedetails/6-Pequot-Ave-Port-Washington-NY-11050/31079647_zpid/,FOR_SALE,749000,"6 Pequot Avenue, Port Washington, NY 11050",11050,3.0,1.0,1100.0,4000.0,,,,Port Washington,681.0,,,
31081578,SINGLE_FAMILY,2025-06-10 00:00:00,21,https://www.zillow.com/homedetails/21-Herbert-Ave-Port-Washington-NY-11050/31081578_zpid/,FOR_SALE,975000,"21 Herbert Avenue, Port Washington, NY 11050",11050,3.0,2.0,1021.0,4600.0,,,,Port Washington,955.0,,,
31078144,SINGLE_FAMILY,2025-06-26 00:00:00,5,https://www.zillow.com/homedetails/49-Radcliff-Ave-Port-Washington-NY-11050/31078144_zpid/,FOR_SALE,808000,"49 Radcliff Avenue, Port Washington, NY 11050",11050,4.0,2.0,1148.0,7000.0,,,,Port Washington,704.0,,,
31079025,SINGLE_FAMILY,2025-05-22 00:00:00,40,https://www.zillow.com/homedetails/13-Linwood-Rd-S-Port-Washington-NY-11050/31079025_zpid/,FOR_SALE,689000,"13 Linwood Road S, Port Washington, NY 11050",11050,2.0,1.0,1000.0,3375.0,,,,Port Washington,689.0,,,
31079383,MULTI_FAMILY,2025-06-17 00:00:00,14,https://www.zillow.com/homedetails/44-Firwood-Rd-Port-Washington-NY-11050/31079383_zpid/,FOR_SALE,749000,"44 Firwood Road, Port Washington, NY 11050",11050,3.0,2.0,1160.0,4000.0,,,,Port Washington,646.0,,,
31084487,MULTI_FAMILY,2025-06-22 00:00:00,9,https://www.zillow.com/homedetails/73-Fairview-Ave-Port-Washington-NY-11050/31084487_zpid/,FOR_SALE,950000,"73 Fairview Ave, Port Washington, NY 11050",11050,,0.0,0.0,,,,,Port Washington,,,,
31083017,SINGLE_FAMILY,2025-03-27 00:00:00,96,https://www.zillow.com/homedetails/11-Beechwood-Ave-Port-Washington-NY-11050/31083017_zpid/,FOR_SALE,775000,"11 Beechwood Avenue, Port Washington, NY 11050",11050,2.0,1.0,1117.0,4000.0,,,,Port Washington,694.0,,,
2101148188,MULTI_FAMILY,2025-06-17 00:00:00,14,https://www.zillow.com/homedetails/42-Firwood-Rd-Port-Washington-NY-11050/2101148188_zpid/,FOR_SALE,749000,"42 Firwood Road, Port Washington, NY 11050",11050,,2.0,1061.0,4000.0,,,,Port Washington,706.0,,,
31079056,SINGLE_FAMILY,2025-02-24 00:00:00,127,https://www.zillow.com/homedetails/26-Linwood-Rd-S-Port-Washington-NY-11050/31079056_zpid/,FOR_SALE,794999,"26 Linwood Rd, Port Washington, NY 11050",11050,3.0,2.0,,1544.0,,,,Port Washington,,,,
32091774,SINGLE_FAMILY,2025-06-24 00:00:00,7,https://www.zillow.com/homedetails/88-51-239th-St-Jamaica-NY-11426/32091774_zpid/,FOR_SALE,749000,"88-51 239th St, Jamaica, NY 11426",11426,3.0,2.0,0.0,,,,,Jamaica,,,,
32090397,SINGLE_FAMILY,2025-06-17 00:00:00,14,https://www.zillow.com/homedetails/83-36-243rd-St-Jamaica-NY-11426/32090397_zpid/,FOR_SALE,749000,"83-36 243 Street, Bellerose, NY 11426",11426,4.0,1.0,1028.0,,,,,Bellerose,729.0,,,
32101456,SINGLE_FAMILY,2025-06-10 00:00:00,21,https://www.zillow.com/homedetails/9133-245th-St-Jamaica-NY-11426/32101456_zpid/,FOR_SALE,850000,"9133 245th St, Jamaica, NY 11426",11426,4.0,3.0,1800.0,2208.0,,,,Jamaica,472.0,,,
32099027,SINGLE_FAMILY,2025-06-24 00:00:00,7,https://www.zillow.com/homedetails/8001-249th-St-Jamaica-NY-11426/32099027_zpid/,FOR_SALE,759000,"8001 249th St, Jamaica, NY 11426",11426,3.0,3.0,1224.0,,,,,Jamaica,620.0,,,
32101245,SINGLE_FAMILY,2025-06-11 00:00:00,20,https://www.zillow.com/homedetails/24459-89th-Ave-Jamaica-NY-11426/32101245_zpid/,FOR_SALE,888000,"244-59 89th Avenue, Bellerose, NY 11426",11426,4.0,3.0,1628.0,2320.0,,,,Bellerose,545.0,,,
32099677,SINGLE_FAMILY,2025-06-26 00:00:00,5,https://www.zillow.com/homedetails/25214-82nd-Rd-Jamaica-NY-11426/32099677_zpid/,FOR_SALE,925000,"252-14 82 Road, Bellerose, NY 11426",11426,4.0,3.0,1304.0,,,,,Bellerose,709.0,,,
32091327,SINGLE_FAMILY,2025-06-06 00:00:00,25,https://www.zillow.com/homedetails/24102-86th-Rd-Jamaica-NY-11426/32091327_zpid/,FOR_SALE,898000,"241-02 86th Road, Bellerose, NY 11426",11426,3.0,4.0,1592.0,3000.0,,,,Bellerose,564.0,,,
32092131,SINGLE_FAMILY,2025-04-19 00:00:00,73,https://www.zillow.com/homedetails/24223-90th-Ave-Jamaica-NY-11426/32092131_zpid/,FOR_SALE,779000,"24223 90th Avenue, Bellerose, NY 11426",11426,3.0,2.0,1592.0,2850.0,,,,Bellerose,489.0,,,
32100871,SINGLE_FAMILY,2025-05-04 00:00:00,58,https://www.zillow.com/homedetails/24843-88th-Rd-Jamaica-NY-11426/32100871_zpid/,FOR_SALE,969999,"248-43 88th Road, Bellerose, NY 11426",11426,4.0,3.0,1476.0,4844.0,,,,Bellerose,657.0,,,
32101246,SINGLE_FAMILY,2025-06-19 00:00:00,12,https://www.zillow.com/homedetails/24457-89th-Ave-Jamaica-NY-11426/32101246_zpid/,FOR_SALE,849000,"24457 89th Ave, Jamaica, NY 11426",11426,4.0,2.0,1628.0,,,,,Jamaica,521.0,,,
32101626,SINGLE_FAMILY,2025-05-01 00:00:00,61,https://www.zillow.com/homedetails/24816-88th-Dr-Jamaica-NY-11426/32101626_zpid/,FOR_SALE,890000,"24816 88th Drive, Bellerose, NY 11426",11426,3.0,3.0,1456.0,3000.0,,,,Bellerose,611.0,,,
452681776,SINGLE_FAMILY,2025-05-28 00:00:00,34,https://www.zillow.com/homedetails/87-18-248th-St-1-Bellerose-NY-11426/452681776_zpid/,FOR_SALE,775000,"87-18 248th St #1, Bellerose, NY 11426",11426,3.0,3.0,1485.0,,,,,Bellerose,522.0,,,
32100572,SINGLE_FAMILY,2025-06-08 00:00:00,23,https://www.zillow.com/homedetails/8618-248th-St-Bellerose-NY-11426/32100572_zpid/,FOR_SALE,949000,"8618 248th St, Bellerose, NY 11426",11426,3.0,2.0,1485.0,4356.0,,,,Bellerose,639.0,,,
32099057,SINGLE_FAMILY,2024-11-21 00:00:00,222,https://www.zillow.com/homedetails/8039-249th-St-Jamaica-NY-11426/32099057_zpid/,FOR_SALE,730000,"80-39 249th Street, Bellerose, NY 11426",11426,3.0,2.0,,1634.0,,,,Bellerose,,,,
32111462,MULTI_FAMILY,2025-06-05 00:00:00,26,https://www.zillow.com/homedetails/95-16-82nd-St-Jamaica-NY-11416/32111462_zpid/,FOR_SALE,450000,"95-16 82nd street, Ozone Park, NY 11416",11416,,,,,,,,Ozone Park,,,,
32110177,SINGLE_FAMILY,2025-05-21 00:00:00,41,https://www.zillow.com/homedetails/8919-96th-St-Jamaica-NY-11421/32110177_zpid/,FOR_SALE,725000,"8919 96th St, Jamaica, NY 11421",11421,3.0,2.0,1296.0,,,,,Jamaica,559.0,,,
32109708,SINGLE_FAMILY,2025-06-27 00:00:00,4,https://www.zillow.com/homedetails/8404-89th-Ave-Jamaica-NY-11421/32109708_zpid/,FOR_SALE,658000,"8404 89th Avenue, Woodhaven, NY 11421",11421,3.0,2.0,1404.0,1485.0,,,,Woodhaven,469.0,,,
32105477,SINGLE_FAMILY,2025-04-05 00:00:00,87,https://www.zillow.com/homedetails/86-22-77th-St-Jamaica-NY-11421/32105477_zpid/,FOR_SALE,660000,"86-22 77 st, Woodhaven, NY 11421",11421,3.0,2.0,1200.0,,,,,Woodhaven,550.0,,,
32106289,MULTI_FAMILY,2025-07-01 00:00:00,0,https://www.zillow.com/homedetails/8602-89th-St-Jamaica-NY-11421/32106289_zpid/,FOR_SALE,925499,"8602 89th Street, Woodhaven, NY 11421",11421,5.0,2.0,1920.0,2017.0,,,,Woodhaven,482.0,,,
2062681656,SINGLE_FAMILY,2025-05-18 00:00:00,44,https://www.zillow.com/homedetails/88-38-74th-Pl-Woodhaven-NY-11421/2062681656_zpid/,FOR_SALE,749999,"88-38 74th Pl, Woodhaven, NY 11421",11421,3.0,3.0,1215.0,,,,,Woodhaven,617.0,,,
2062377429,SINGLE_FAMILY,2025-04-17 00:00:00,75,https://www.zillow.com/homedetails/91-22-92nd-St-Woodhaven-NY-11421/2062377429_zpid/,FOR_SALE,735000,"91-22 92nd St, Woodhaven, NY 11421",11421,3.0,3.0,1312.0,,,,,Woodhaven,560.0,,,
2056714575,SINGLE_FAMILY,2025-05-11 00:00:00,51,https://www.zillow.com/homedetails/80-16-Park-Ln-S-Woodhaven-NY-11421/2056714575_zpid/,FOR_SALE,649000,"80-16 Park Lane S, Woodhaven, NY 11421",11421,2.0,2.0,1120.0,1120.0,,,,Woodhaven,579.0,,,
32111051,MULTI_FAMILY,2025-06-18 00:00:00,13,https://www.zillow.com/homedetails/94-06-76th-St-Jamaica-NY-11416/32111051_zpid/,FOR_SALE,999000,"9406 76th Street, Ozone Park, NY 11416",11416,5.0,3.0,1814.0,2100.0,,,,Ozone Park,551.0,,,
32109041,SINGLE_FAMILY,2025-06-26 00:00:00,5,https://www.zillow.com/homedetails/9238-77th-St-Jamaica-NY-11421/32109041_zpid/,FOR_SALE,725000,"92-38 77th Street, Woodhaven, NY 11421",11421,3.0,3.0,1140.0,1600.0,,,,Woodhaven,636.0,,,
32110608,SINGLE_FAMILY,2025-02-28 00:00:00,123,https://www.zillow.com/homedetails/9112-91st-Ave-Jamaica-NY-11421/32110608_zpid/,FOR_SALE,559000,"9112 91st Ave, Woodhaven, NY 11421",11421,4.0,2.0,1288.0,1280.0,,,,Woodhaven,434.0,,,
32107170,SINGLE_FAMILY,2025-05-04 00:00:00,58,https://www.zillow.com/homedetails/8829-74th-Pl-Jamaica-NY-11421/32107170_zpid/,FOR_SALE,679000,"8829 74th Place, Woodhaven, NY 11421",11421,3.0,2.0,1264.0,2014.0,,,,Woodhaven,537.0,,,
32105641,MULTI_FAMILY,2025-05-28 00:00:00,34,https://www.zillow.com/homedetails/8564-79th-St-Jamaica-NY-11421/32105641_zpid/,FOR_SALE,795000,"8564 79th St, Jamaica, NY 11421",11421,3.0,2.0,1530.0,,,,,Jamaica,520.0,,,
32112776,SINGLE_FAMILY,2025-04-30 00:00:00,62,https://www.zillow.com/homedetails/9744-93rd-St-Jamaica-NY-11416/32112776_zpid/,FOR_SALE,979000,"9744 93rd Street, Ozone Park, NY 11416",11416,4.0,2.0,4500.0,4500.0,,,,Ozone Park,218.0,,,
32111654,MULTI_FAMILY,2025-05-04 00:00:00,58,https://www.zillow.com/homedetails/8717-95th-Ave-Jamaica-NY-11416/32111654_zpid/,FOR_SALE,925000,"87-17 95th Ave, Ozone Park, NY 11416",11416,5.0,2.0,,,,,,Ozone Park,,,,
2056707978,SINGLE_FAMILY,2025-03-04 00:00:00,119,https://www.zillow.com/homedetails/89-17-91st-St-Woodhaven-NY-11421/2056707978_zpid/,FOR_SALE,825000,"89-17 91st Street, Woodhaven, NY 11421",11421,3.0,3.0,1800.0,2000.0,,,,Woodhaven,458.0,,,
2060315619,MULTI_FAMILY,2025-04-10 00:00:00,82,https://www.zillow.com/homedetails/87-44-89th-St-Woodhaven-NY-11421/2060315619_zpid/,FOR_SALE,950000,"87-44 89th Street, Woodhaven, NY 11421",11421,5.0,2.0,1626.0,1854.0,,,,Woodhaven,584.0,,,
32110714,MULTI_FAMILY,2025-05-14 00:00:00,48,https://www.zillow.com/homedetails/9217-92nd-St-Jamaica-NY-11421/32110714_zpid/,FOR_SALE,999000,"9217 92nd Street, Woodhaven, NY 11421",11421,5.0,3.0,1364.0,1710.0,,,,Woodhaven,732.0,,,
32113543,MULTI_FAMILY,2025-04-26 00:00:00,66,https://www.zillow.com/homedetails/10133-95th-St-Jamaica-NY-11416/32113543_zpid/,FOR_SALE,999000,"101-33 95 Street, Ozone Park, NY 11416",11416,4.0,2.0,,,,,,Ozone Park,,,,
32110121,MULTI_FAMILY,2025-03-03 00:00:00,120,https://www.zillow.com/homedetails/9213-91st-Ave-Jamaica-NY-11421/32110121_zpid/,FOR_SALE,928000,"9213 91st Ave, Jamaica, NY 11421",11421,6.0,3.0,1904.0,,,,,Jamaica,487.0,,,
450242719,SINGLE_FAMILY,2025-01-22 00:00:00,160,https://www.zillow.com/homedetails/8600-80th-St-Woodhaven-NY-11421/450242719_zpid/,FOR_SALE,828000,"8600 80th Street, Woodhaven, NY 11421",11421,3.0,2.0,1478.0,2000.0,,,,Woodhaven,560.0,,,
32109855,SINGLE_FAMILY,2025-06-17 00:00:00,14,https://www.zillow.com/homedetails/8909-86th-St-Jamaica-NY-11421/32109855_zpid/,FOR_SALE,729888,"89-09 86th Street, Woodhaven, NY 11421",11421,3.0,3.0,1500.0,2000.0,,,,Woodhaven,487.0,,,
2069148743,MULTI_FAMILY,2025-05-08 00:00:00,54,https://www.zillow.com/homedetails/87-38-94th-St-Woodhaven-NY-11421/2069148743_zpid/,FOR_SALE,998000,"87-38 94th Street, Woodhaven, NY 11421",11421,5.0,2.0,2160.0,2160.0,,,,Woodhaven,462.0,,,
32105732,SINGLE_FAMILY,2025-05-07 00:00:00,55,https://www.zillow.com/homedetails/85-06-79th-St-Jamaica-NY-11421/32105732_zpid/,FOR_SALE,688000,"85-06 79th Street, Woodhaven, NY 11421",11421,3.0,2.0,2018.0,2018.0,,,,Woodhaven,341.0,,,
32099578,SINGLE_FAMILY,2025-06-13 00:00:00,18,https://www.zillow.com/homedetails/8216-251st-St-Jamaica-NY-11426/32099578_zpid/,FOR_SALE,950000,"82-16 251st Street, Bellerose, NY 11426",11426,3.0,2.0,1051.0,4000.0,,,,Bellerose,904.0,,,
32099773,SINGLE_FAMILY,2025-06-12 00:00:00,19,https://www.zillow.com/homedetails/8317-247th-St-Jamaica-NY-11426/32099773_zpid/,FOR_SALE,855000,"83-17 247th Street, Bellerose, NY 11426",11426,2.0,1.0,1143.0,4000.0,,,,Bellerose,748.0,,,
32100876,SINGLE_FAMILY,2025-05-01 00:00:00,61,https://www.zillow.com/homedetails/24829-88th-Rd-Jamaica-NY-11426/32100876_zpid/,FOR_SALE,949000,"248-29 88 Road, Bellerose, NY 11426",11426,4.0,1.0,1456.0,5175.0,,,,Bellerose,652.0,,,
32098989,SINGLE_FAMILY,2025-05-28 00:00:00,34,https://www.zillow.com/homedetails/8023-247th-St-Jamaica-NY-11426/32098989_zpid/,FOR_SALE,949000,"8023 247th Street, Bellerose, NY 11426",11426,5.0,2.0,1055.0,4000.0,,,,Bellerose,900.0,,,
143532741,SINGLE_FAMILY,2024-10-31 00:00:00,243,https://www.zillow.com/homedetails/8835-241st-St-Bellerose-NY-11426/143532741_zpid/,FOR_SALE,999000,"8835 241st, Bellerose, NY 11426",11426,3.0,3.0,1600.0,3001.0,,,,Bellerose,624.0,,,
32101299,SINGLE_FAMILY,2025-03-28 00:00:00,95,https://www.zillow.com/homedetails/8849-247th-St-Jamaica-NY-11426/32101299_zpid/,FOR_SALE,780000,"88-49 247 Street, Bellerose, NY 11426",11426,3.0,2.0,,2500.0,,,,Bellerose,,,,
32099464,SINGLE_FAMILY,2025-06-25 00:00:00,6,https://www.zillow.com/homedetails/82-12-247th-St-Jamaica-NY-11426/32099464_zpid/,FOR_SALE,0,"82-12 247th St, Jamaica, NY 11426",11426,5.0,3.0,1900.0,3920.4,,,,Jamaica,0.0,,,
32113497,MULTI_FAMILY,2025-04-17 00:00:00,75,https://www.zillow.com/homedetails/10114-95th-St-Jamaica-NY-11416/32113497_zpid/,FOR_SALE,950900,"101-14 95th Street, Ozone Park, NY 11416",11416,5.0,2.0,2290.0,2614.0,,,,Ozone Park,415.0,,,
2058130528,MULTI_FAMILY,2024-11-21 00:00:00,222,https://www.zillow.com/homedetails/89-04-88th-Ave-Woodhaven-NY-11421/2058130528_zpid/,FOR_SALE,920000,"89-04 88th Avenue, Woodhaven, NY 11421",11421,6.0,3.0,1950.0,2258.0,,,,Woodhaven,472.0,,,
32111704,MULTI_FAMILY,2025-01-16 00:00:00,166,https://www.zillow.com/homedetails/9520-89th-St-Jamaica-NY-11416/32111704_zpid/,FOR_SALE,699000,"9520 89th Street, Ozone Park, NY 11416",11416,4.0,3.0,1216.0,1600.0,,,,Ozone Park,575.0,,,
32105927,SINGLE_FAMILY,2025-05-31 00:00:00,31,https://www.zillow.com/homedetails/85-27-80th-St-Jamaica-NY-11421/32105927_zpid/,FOR_SALE,775000,"8527 80th Street, Woodhaven, NY 11421",11421,4.0,1.0,2100.0,1600.0,,,,Woodhaven,369.0,,,
32109247,SINGLE_FAMILY,2025-05-20 00:00:00,42,https://www.zillow.com/homedetails/9125-78th-St-Jamaica-NY-11421/32109247_zpid/,FOR_SALE,799000,"9125 78th St, Jamaica, NY 11421",11421,3.0,3.0,1376.0,,,,,Jamaica,581.0,,,
32107111,SINGLE_FAMILY,2025-05-03 00:00:00,59,https://www.zillow.com/homedetails/8838-74th-Pl-Jamaica-NY-11421/32107111_zpid/,FOR_SALE,749999,"8838 74th Place, Woodhaven, NY 11421",11421,3.0,3.0,1215.0,1850.0,,,,Woodhaven,617.0,,,
2078579378,MULTI_FAMILY,2025-04-16 00:00:00,76,https://www.zillow.com/homedetails/101-14-95th-St-Ozone-Park-NY-11416/2078579378_zpid/,FOR_SALE,950900,"101-14 95th St, Ozone Park, NY 11416",11416,5.0,2.0,2290.0,,,,,Ozone Park,415.0,,,
32107379,MULTI_FAMILY,2025-02-23 00:00:00,128,https://www.zillow.com/homedetails/88-56-77th-St-Jamaica-NY-11421/32107379_zpid/,FOR_SALE,799000,"8856 77th Street, Woodhaven, NY 11421",11421,4.0,3.0,1347.0,2500.0,,,,Woodhaven,593.0,,,
2060362540,SINGLE_FAMILY,2024-11-21 00:00:00,222,https://www.zillow.com/homedetails/97-03-Jamaica-Ave-Woodhaven-NY-11421/2060362540_zpid/,FOR_SALE,799000,"97-03 Jamaica Avenue, Jamaica, NY 11421",11421,2.0,2.0,,1053.0,,,,Jamaica,,,,
32105553,SINGLE_FAMILY,2025-06-08 00:00:00,23,https://www.zillow.com/homedetails/8624-79th-St-Jamaica-NY-11421/32105553_zpid/,FOR_SALE,838000,"8624 79 Street, Woodhaven, NY 11421",11421,4.0,2.0,1442.0,2500.0,,,,Woodhaven,581.0,,,
32108910,MULTI_FAMILY,2024-05-21 00:00:00,406,https://www.zillow.com/homedetails/7413-93rd-Ave-Jamaica-NY-11421/32108910_zpid/,FOR_SALE,999000,"7413 93rd Ave, Jamaica, NY 11421",11421,6.0,4.0,4250.0,,,,,Jamaica,235.0,,,
32107083,SINGLE_FAMILY,2025-01-22 00:00:00,160,https://www.zillow.com/homedetails/8592-98th-St-Jamaica-NY-11421/32107083_zpid/,FOR_SALE,779000,"8592 98th Street, Woodhaven, NY 11421",11421,3.0,3.0,1580.0,1884.0,,,,Woodhaven,493.0,,,
448470586,SINGLE_FAMILY,2025-03-18 00:00:00,105,https://www.zillow.com/homedetails/Woodhaven-NY-11421/448470586_zpid/,FOR_SALE,859000,"(undisclosed Address), Woodhaven, NY 11421",11421,6.0,2.0,2078.0,,,,,Woodhaven,413.0,,,
2056722119,SINGLE_FAMILY,2025-05-14 00:00:00,48,https://www.zillow.com/homedetails/89-27-91st-St-Woodhaven-NY-11421/2056722119_zpid/,FOR_SALE,769000,"89-27 91st Street, Woodhaven, NY 11421",11421,4.0,3.0,,1900.0,,,,Woodhaven,,,,
32105817,MULTI_FAMILY,2025-03-28 00:00:00,95,https://www.zillow.com/homedetails/8021-86th-Ave-Jamaica-NY-11421/32105817_zpid/,FOR_SALE,860000,"80-21 86 Avenue, Woodhaven, NY 11421",11421,6.0,2.0,2064.0,1975.0,,,,Woodhaven,417.0,,,
2061239538,MULTI_FAMILY,2025-05-06 00:00:00,56,https://www.zillow.com/homedetails/97-22-84th-St-Ozone-Park-NY-11416/2061239538_zpid/,FOR_SALE,795000,"97-22 84th Street, Ozone Park, NY 11416",11416,,,,,,,,Ozone Park,,,,
2080383289,SINGLE_FAMILY,2025-03-09 00:00:00,114,https://www.zillow.com/homedetails/103-48-96th-St-Ozone-Park-NY-11417/2080383289_zpid/,FOR_SALE,988000,"103-48 96 St, Ozone Park, NY 11417",11417,4.0,3.0,2366.0,,,,,Ozone Park,418.0,,,
2060699241,SINGLE_FAMILY,2025-06-26 00:00:00,5,https://www.zillow.com/homedetails/76-38-Park-Ln-S-Woodhaven-NY-11421/2060699241_zpid/,FOR_SALE,0,"76-38 Park Ln S, Woodhaven, NY 11421",11421,,,2400.0,2178.0,,,,Woodhaven,0.0,,,
32111036,MULTI_FAMILY,2025-05-02 00:00:00,60,https://www.zillow.com/homedetails/94-13-Forbell-St-Jamaica-NY-11416/32111036_zpid/,FOR_SALE,0,"94-13 Forbell St, Jamaica, NY 11416",11416,4.0,2.0,1384.0,2613.6,,,,Jamaica,0.0,,,
31100346,SINGLE_FAMILY,2025-07-01 00:00:00,0,https://www.zillow.com/homedetails/31-Pilgrim-St-New-Hyde-Park-NY-11040/31100346_zpid/,FOR_SALE,875000,"31 Pilgrim Street, New Hyde Park, NY 11040",11040,3.0,1.0,1320.0,5000.0,,,,New Hyde Park,663.0,,,
